fid,USGS_ID,Date_Min,Date_Max,Fatalities,Confidence,LS_Type,Inventory,Inv_URL,Info_Source,Notes,Lat_N,Lon_W,State,Feature,Glyph
395994,ply395994,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3779161293716,-80.0787956022662,PA,polygon,🛘
395995,ply395995,,,,5,Recent Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3804472243804,-80.0021559978611,PA,polygon,🛘
395996,ply395996,,,,5,Recent Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3802966820783,-79.9990725341694,PA,polygon,🛘
395997,ply395997,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3805818346303,-79.9760732184523,PA,polygon,🛘
395998,ply395998,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3784792867572,-80.0673433790006,PA,polygon,🛘
395999,ply395999,,,,3,Prehistoric Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3824284780198,-79.838385742821,PA,polygon,🛘
396000,ply396000,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3800447708531,-79.9494323385765,PA,polygon,🛘
396001,ply396001,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3821278255866,-79.8172810069019,PA,polygon,🛘
396002,ply396002,,,,3,Prehistoric Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3832470779281,-79.7749607485867,PA,polygon,🛘
396003,ply396003,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.378844239889,-80.0147206271268,PA,polygon,🛘
396004,ply396004,,,,2,Slopes with Conspicuous Soil Creep,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3724612964214,-80.2154307389138,PA,polygon,🛘
396005,ply396005,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3795812616422,-79.9727590693126,PA,polygon,🛘
396006,ply396006,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3812654516989,-79.8767138754742,PA,polygon,🛘
396007,ply396007,,,,3,Prehistoric Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.376142830891,-79.948397938288,PA,polygon,🛘
396008,ply396008,,,,5,Recent Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3767020003009,-80.1174047594424,PA,polygon,🛘
396009,ply396009,,,,2,Ground with Highly Variable Slope Conditions,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3741323690691,-80.2333310380814,PA,polygon,🛘
396010,ply396010,,,,3,Prehistoric Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3824717382255,-79.7742832124669,PA,polygon,🛘
396011,ply396011,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3816528504309,-79.8360479884073,PA,polygon,🛘
396012,ply396012,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3813532141428,-79.8353783628252,PA,polygon,🛘
396013,ply396013,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3810941032302,-79.8216269197939,PA,polygon,🛘
396014,ply396014,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3777394435839,-80.0437221426663,PA,polygon,🛘
396015,ply396015,,,,5,Recent Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.377051206,-80.0784860346666,PA,polygon,🛘
396016,ply396016,,,,5,Recent Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3768679108857,-80.0784990773913,PA,polygon,🛘
396017,ply396017,,,,3,Prehistoric Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3819317167755,-79.7727244440777,PA,polygon,🛘
396018,ply396018,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3767664692622,-80.0710307819095,PA,polygon,🛘
396019,ply396019,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3801415300095,-79.8786264711145,PA,polygon,🛘
396020,ply396020,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3793994294724,-79.8768968828793,PA,polygon,🛘
396021,ply396021,,,,2,Slopes with Conspicuous Soil Creep,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.373917609043,-80.1747151747806,PA,polygon,🛘
396022,ply396022,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3777488712009,-80.0049392895952,PA,polygon,🛘
396023,ply396023,,,,3,Prehistoric Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3788075053702,-79.9381800156664,PA,polygon,🛘
396024,ply396024,,,,3,Prehistoric Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.375215004649,-80.1374235179858,PA,polygon,🛘
396025,ply396025,,,,5,Recent Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.376445490015,-80.0827280082804,PA,polygon,🛘
396026,ply396026,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3775270132225,-80.0192121000458,PA,polygon,🛘
396027,ply396027,,,,5,Recent Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3764022426257,-80.0817142747566,PA,polygon,🛘
396028,ply396028,,,,2,Slopes with Conspicuous Soil Creep,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3780056286893,-79.8229246227289,PA,polygon,🛘
396029,ply396029,,,,5,Recent Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3763143961702,-80.0827211180799,PA,polygon,🛘
396030,ply396030,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.376263844369,-80.0820802768867,PA,polygon,🛘
396031,ply396031,,,,2,Slopes with Conspicuous Soil Creep,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.3809563670703,-79.7749369840116,PA,polygon,🛘
